SMILES,molecular_weight,sa_score,homo_lumo_gap_au,dipole_moment_debye
CC(C)COC(=O)NCC1CCOCC1C(C)(C)Br,336.2699999999999,3.7345625360322856,0.24055426238669847,3.272220947258838
COc1ccc2c(c1)C(=O)C(=O)C(C(=O)O)=C2C(C)=O,274.22799999999995,2.5131407591069674,0.11624951553063365,5.254773821718128
CC(COC(=O)NCC1CCOCC1)OC(C)(C)CBr,352.26899999999995,3.379069215961146,0.2465786515595747,3.168871173808604
CC1=CC(=O)C(=O)C(C2=CC(=O)C(=O)C(C(=O)O)=C2C)=C1C,300.2660000000001,3.3653954219640845,0.11423101321338211,9.261058394646305
CC(C)(C)OCCOC(COC(=O)C(C)(C)C)COc1ccc(C(C)(C)C)cc1,408.5790000000002,2.983068691741284,0.21101175242630563,4.656583098046799
CC(C)OC1=CC(=O)C(OC(C)C)=CC1=O,224.25599999999997,2.8747990247988824,0.1383351117954038,2.5034200526816046
CCN(CC)C1=CC(=O)C(N(CC)CC)=CC1=O,250.34199999999996,3.0486115798380693,0.11389734127317222,0.5686502960473137
CC(C)(C)OC1COC(COC(=O)C(C)(C)C)C(Cl)O1,308.802,4.1570571443307465,0.2597865267846488,2.399669564254441
CC(C)(C)OC1COC(COC(=O)C(C)(C)C)COC1(C)C,316.4380000000001,3.766681531737868,0.2501592509700469,1.960404228365175
COc1ccc(C2C(=O)OC(=O)c3cc(OC)ccc32)cc1,298.294,2.5941098027959413,0.15988629507219013,7.110497830831654
CC1=CC(=O)C(=O)C(C(C)(C)C(F)(F)F)=CC1=O,260.21099999999996,3.076301579838068,0.12908345942137026,2.840964140055893
CCOc1ccc2c(c1)C(=O)N(c1ccc(OC)cc1)C(=O)C2,311.33700000000005,1.990410068831821,0.15292067304986728,3.3717405324738094
Cc1cc(=O)oc2ccc(N(CC3CC3)C(=O)OC(C)(C)C)cc12,329.3960000000001,2.4571386028065856,0.16021571612054175,7.296677034420644
CC1=CC(=O)C(N(CCO)CCO)=CC1=O,225.244,2.9429559887651475,0.11396400207555954,0.7090397098556928
CCN(CC)C1=NC(=O)c2cc(OC(C)(C)C)cc(OC(C)(C)C)c21,346.4710000000001,3.0788498375752447,0.1441724767239584,6.5123410826245625
CC(C)(C)C(C(=O)OCCBr)(c1ccc(Cl)cc1)C(F)(F)F,401.65,3.3545130677822286,0.21820237487372285,3.514038866697005
CCN(CCO)c1ccc(C(=O)NCCO)cc1,252.31399999999996,1.9518545029149905,0.1806129860152987,6.566926810822644
COc1ccc(CCN(CC2CCOCC2)C(=O)OC(C)(C)C)cc1,349.47100000000006,2.2081143130997205,0.20778891711391828,2.9224896467833394
COc1ccc2c(=O)n(C(C)C)c(=O)n(C(=O)N(CCCl)CCCl)c2c1,402.2780000000002,2.825667731221902,0.19262675280760413,4.7953382317698825
COc1ccc(CN(CC2CCOCC2)C(=O)OC(C)(C)C)cc1,335.444,2.160973791360856,0.20860269597908715,3.2192588639758806
CC(C)(C)OC(=O)NCC1(O)CCOCC1C1=CC(=O)C=CC1=O,337.372,3.8741770265012665,0.1079690702808139,2.3643484636944443
CC(C)N(C=O)CCN(CCBr)C(=O)c1ccc(OC(C)(C)C)cc1,413.35600000000017,2.798517826302934,0.20041785424559302,7.709082105841547
CC(C)(C)OC(=O)NCC1CCOCC1c1ccc(Cl)c(=O)o1,343.8070000000001,3.550226345442816,0.16801131157940238,7.473046970713471
CCOC1CCC(OC(C)(C)C)OC1,202.29399999999998,3.515017707611671,0.28615712760701173,2.3619112005282945
CC(COC(=O)C(C)(C)C)OC(C)(C)C,216.32099999999994,2.9791908674779535,0.25901521532801275,2.8559342761141315
CC(C)COC(=O)NCCC1COCC(C)(C)O1,259.34599999999995,3.2551018564089187,0.2887024295165407,2.570671674556546
CC(C)(C)OC(=O)NCC1(OCCBr)CCOCC1,338.24200000000013,2.950014623997891,0.24430294276927936,1.9315709001653276
CC(C)CNC(=O)c1cc(OC(C)(C)C)ccc1OCCBr,372.30300000000005,2.2540884158568986,0.18591574728489743,3.9930946316211755
CC(C)Oc1ccc(C(=O)NCC2OCC(O)C2Cl)c(Cl)c1,348.226,3.5157602682562423,0.19857136202721437,6.039734476648604
CC(C)Oc1cc(CC(=O)NCCC2COC2)ccc1Cl,311.80899999999997,2.213757944039596,0.21138168030992405,4.73808397208944
O=C(NCC1CCOCC1Cl)c1ccc(Cl)cc1,288.174,2.9772484755132567,0.20240810241723173,3.038288127052039
O=C(NCC1CCOCC1)OC1c2ccccc2CC1Cl,309.793,3.30249726189773,0.22419442783277288,3.8897704639685355
O=C(OCc1ccccc1)C1C(C(F)(F)F)OCCN1C(=O)Nc1ccc(Cl)cc1,442.82100000000014,3.1733254403720075,0.193856796958737,3.1302551725851675
CC(C)(O)OCCOC(=O)NCC1CCOCC1Cl,295.7629999999999,3.8499428701777774,0.29310795020948915,2.7740212096608556
CC1=CC(=O)C(OC(C)(C)C(Cl)COC(=O)C(C)C)=CC1=O,328.7920000000001,3.6771260232478156,0.1416826937069122,2.0628893083984345
CC(C)(O)OCCOC(=O)NCC1CCOCC1Br,340.21399999999994,3.936079260710321,0.2401834589930943,1.4063144536401455
CC(C)C(=O)OC(C)(C)OC1=CC(=O)C=C(OC(C)(C)Cl)C1=O,344.791,3.496329603482309,0.1418696654182329,2.7772326877499585
CC(C)(C)OC(=O)N1CCN(CCO)C(=O)OC(C)(C)C1,302.37100000000004,2.6420567672853164,0.2637800337747702,2.928340898499665
CCOC1CC(OC(C)(C)CO)C(OCC2COC2)O1,290.35600000000005,4.293561098069315,0.2849006512524074,1.2354232159309004
CC(=O)OCC(C)OC1CC(O)C(OCC2COC2)O1,290.31200000000007,4.1807892279685825,0.25050444051364185,3.060804819412929
CCN1CCC(NC(=O)N2CC(O)C2)C(C)O1,243.30699999999996,3.918182299077815,0.24770198379238131,3.266931047369373
CC1=CCN(CC(=O)N2CCC(O)C2)C(C)O1,240.30299999999997,3.850082918162707,0.2150970289613679,5.815886693366158
CC(C)(C)OC(=O)NCC1CCC(C(C)(C)Cl)O1,277.792,3.518299847420449,0.2869063726983517,3.1764925151013235
CC(C)(C)C1CCC(C(=O)NCC2CCC(Cl)O2)CC1,301.85800000000006,3.412768721506774,0.2583389874260902,1.2774982968637008
CC(C)(Cl)OCCOC(C)(O)COC1CCC2(CC1)OCCO2,352.8550000000002,4.378910337889474,0.2782276264105166,1.5521474011244834
CC(C)(O)OC1COC(Cl)(C(C)(C)O)CO1,254.70999999999998,4.760699856179684,0.2814268273357911,3.5458869895073097
CC1OC(CO)C(OCC2COC2)OC1CC(C)(C)O,290.35599999999994,4.343266570625926,0.29246637098086864,3.255925487681817
CC(C)(O)OCCOC1OCC(Cl)(C(C)(C)O)C1O,298.763,4.603893389915825,0.2621719828743083,2.3638753111070376
CCOC1CC(OC(C)(C)CO)C(OC(C)(C)CO)O1,292.372,4.477115260887629,0.2726944526801993,4.3514847982464815
CC(=O)OCC1OC(COC(C)(C)O)C(O)C1OC(C)(C)O,322.3540000000001,4.21429801906092,0.2480146056124046,2.5093877489178467
CC(C)(C)OC(=O)N1CC2CC(OCC(F)(F)F)CC2C1,309.32800000000003,3.4194837643297236,0.26739035763069763,1.3293846262527178
CN(C)C(=O)C(COC(=O)c1ccc(C(F)(F)F)cc1)OC(C)(C)C,361.36000000000007,2.9118567923031016,0.17029392929485465,4.458888894140507
CN(CCCl)C(=O)C(COC(=O)N(C)c1ccccc1)OC(C)(C)C,370.8770000000001,3.1796861096218336,0.21476839554653843,4.994878522337362
CC(C)COC(=O)NCC1CCOCC1c1ccc(Cl)c(Cl)c1,360.28100000000006,3.23448506797029,0.21203115055304744,3.2024713449671167
CC(C)COC(=O)NCC1CCOCC1c1cc(=O)oc2ccccc12,359.422,3.4244913515079336,0.17342642463334373,7.700180925720826
CC(=O)OC1C(COC(C)(C)Cl)OC(C)C(OC(C)(C)Cl)C1O,373.2730000000001,4.524960930610639,0.2550468020606166,3.8110777558539386
CC(=O)OCC1OC(COC(C)(C)Cl)C(O)C(O)C1OCCOC(C)C,398.88000000000017,4.14882486624904,0.25364013539958313,2.9695539078731508
CC(C)(C)OC(=O)NCC1CCOCC1Cl,249.73799999999994,3.3917360444950555,0.26810291918558943,1.710602478255012
CN(C(=O)OC(C)(C)C)C1CCC(Cl)CC1,247.76599999999993,2.49609023359009,0.26176691055761114,0.43862236782888414
CN(C(=O)OC(C)(C)C)C1CC2CCC1C2Cl,259.77699999999993,4.662632940533038,0.27752786188328477,2.2552388635970715
CCN(CC)CCOC1=C(C(F)(F)F)C(=O)C(=O)C=C1C,305.296,2.9894693546979028,0.08011953227478741,7.650589003690024
CCN(CC)CCNC(=O)C1=CC(=O)C(=O)C(C(F)(F)F)=C1Cl,352.74,2.987440542204604,0.055373480407645226,5.899191685704516
CC(C)(C)OC(=O)N1CC2CCOCC2C1Cl,261.74899999999997,3.8139322554518484,0.2698400159361175,3.3209486419626706
CC(C)(C)OC(=O)N1CC2CC2C1Cl,217.696,3.773994419838547,0.27201713946079686,3.3635166676171053
CC(C)(C)OC(=O)N1CC2CCC(CC2)C1Cl,259.77699999999993,3.8789790154821233,0.2728801853476622,2.9704344857664413
CC(C)(C)OC(=O)NCC1CC2CCC(O2)C1Cl,275.77599999999995,4.679450104935575,0.2825235695281203,2.2992518724472926
CC(C)C1CCN(C(=O)OC(C)(C)C)C1Cl,247.766,3.453004921845727,0.27251924282841217,3.2282062752798026
CC(C)(C)N1CC(OCC2CC(O)C2Cl)C1=O,261.749,4.716135818613506,0.23678497056012265,4.033544908709817
CC(C)COC(=O)N1CC2OC2CC1CCl,247.72199999999998,3.8357203514527836,0.26175232541732796,1.5297550283489756
CC(COC(=O)C(C)(C)Br)OC(C)(C)C,281.19,3.3060312001182854,0.21987154619949983,1.8622863684652944
CC(C)(C)OC(C)(C)OC(=O)C(C)(C)CBr,295.217,3.2174680019755515,0.25378894653055445,3.6125860024766903
CN(C(=O)OC1CC2CCC1C2)C(C)(C)C,225.33199999999997,4.394972955564542,0.2743884465105927,2.2913642376309755
CN(C=O)C1C2CCC1C(OC(C)(C)C)C2,225.33199999999997,4.977001846563175,0.2547390237917644,4.188124555123848
CCOC1CC(O)C(OC(C)(C)C)O1,204.26599999999996,3.880082153726282,0.3008779578377694,2.278163368291993
CC(C)OC1CC(O)C(OCC2COC2)O1,232.27599999999995,4.02366300879544,0.2969761612785975,2.3537894374724426
CC(C)COC(=O)NCCC1COC1C(C)(C)O,259.34599999999995,3.6014198556037558,0.29348880504046626,1.3121893524066106
CC(C)COC(=O)NCCOC(C)(C)COC(C)(C)O,291.388,2.994554848645876,0.28247586576306766,3.0116576963980197
CC(C)COC(=O)NCC1CCOCC1C(=O)OC(C)(C)C,315.41,3.3207786016617007,0.2523896709884997,3.7211444957489235
CC(C)COC(=O)NCC1OCC(O)C1Br,296.16099999999994,3.8482361914267633,0.23636716834256746,1.8422975575416447
CC(C)COC(=O)NCC1OCC(Cl)C1Cl,270.15599999999995,4.03545873167721,0.25345962271927513,2.3650983513782085
COCCOC(=O)N1CCOC(CCl)C1CCOC,295.76300000000003,3.5746981118881713,0.2667265199151527,2.5152996768278655
CCn1c(=O)oc2ccc(OC)cc2c1=O,221.21199999999996,2.063499524299381,0.17152687348122603,3.2211004787033377
CC(C)COC(=O)C(C)(C)OC(C)(C)COC(=O)NCC1CCOCC1,373.4900000000002,2.9423631158372867,0.24517679056694786,4.7605423457993945
COCCCOC(=O)N1CCOC(CCl)C1CCOC,309.7900000000001,3.560747422805476,0.26773020064431347,2.0413965307715323
CCn1c(=O)oc2ccc(OC(C)(C)C)cc2c1=O,263.29299999999995,2.3253503009905803,0.16849890945318838,4.413255731028556
CCC(C)(O)OCCOC(=O)NCC1CCOCC1,275.345,3.224561883819783,0.28380935886788966,1.749588590893192
CC(C)(C)OC(=O)OCC1COC(NC(=O)N2CCC(O)C2)CO1,346.38000000000017,3.882724260514049,0.2581984579722586,3.529025769382875
CCOC1CC(O)C(OC(C)(C)CO)O1,220.26499999999996,4.178529645258018,0.29061373984315986,2.718317700180234
CC(C)(C)OC(CO)COC(=O)C(F)(F)F,244.20899999999992,3.2149157770369214,0.20133036757209238,1.9544865328800676
CC(C)(C)OC(=O)NCC1OCCC(Cl)O1,251.70999999999995,3.718041590112229,0.2829272044728756,3.744622339038463
CC(C)OC(=O)C(CO)OCCOC(=O)C(F)F,270.22799999999995,3.338441573834351,0.22228541546670016,3.833117140147637
CC(=O)OCC(C)(O)OCCOC(C)(C)CCl,268.73699999999997,3.8045046177948807,0.26156979674797176,2.6619338670680444
CC1OC(CO)C(OCC2COC2)OC1Cl,252.69399999999996,4.513814984848554,0.27356188134910264,2.2069868175260696
CC(=O)OCC1OC(C)(Cl)OC(CO)C1O,254.666,4.192014635198204,0.25157813976422555,4.436230737792942
CC(C)OC1OC(CO)C(O)C1OC(C)(C)C,248.319,3.8111526717603574,0.28031379981813265,4.225484157158633
CCOC1CC(OC(C)C)C(OCC2COC2)O1,260.3299999999999,4.026252029369093,0.27616841881225285,3.4408153788134745
CC1=CC(=O)OC(C)(C)C1C(=O)OC(C)(C)C,240.29899999999998,3.4864998853180538,0.21312479029954376,6.124665530394836
ClCCOC1CCC2(CC1)OCCO2,220.69599999999994,3.2669742757484572,0.28681018314510165,2.674230033841329
CC(C)(C)OC(=O)OCC1OCC(O)C1Cl,252.694,3.8906062655386977,0.2721796364424954,2.422548473656151
CC(C)(C)OC(=O)C1=CC(=O)OC(C)(C)C1,226.27199999999993,3.0042013834158734,0.1826395072963673,6.160801936645573
CC(C)COC(=O)NCC1CCOCC1O,231.29199999999994,3.2668446881769544,0.2712744536035932,4.621967606537167
CC(C)COC(=O)NCC1CC(O)C(O)CO1,247.29099999999997,3.5909549979267643,0.2820661503386969,2.137545022512267
CC(O)(COC1CC(O)C(O)O1)OCCCl,256.682,4.692630377595342,0.2963386165072245,1.2231742925949214
CC(=O)OCC(C)(O)COC1CC(O)C(O)O1,250.24699999999999,4.240991203228889,0.2512785120138553,3.7906657000050763
CC1OC(C(O)CO)OC1OC(C)(C)C,220.26499999999996,4.442761408831304,0.2882051137739814,1.6018272456653326
CC(C)(C)OC(=O)OCC1COC(CCl)CO1,266.72099999999995,3.5528846402149377,0.27736395316851714,1.5189449143295215
CC(C)(C)OC(=O)NCC1OC(C)(C)OC1Cl,265.73699999999997,3.5788757317321167,0.2791207673549796,1.3581369239994832
COC1C(CO)OC(OC(C)(C)C)C(O)C1O,250.291,3.7974441872668603,0.27819713690286063,1.2168532736921418
CC(C)(C)OC(=O)NCCOC(CCl)COC(=O)OC(C)(C)C,353.8430000000001,3.077463613123961,0.2780625806363204,4.816362250344902
CC(C)(C)OC(=O)OCC1OC(CO)(CCl)O1,268.693,3.3831812671552406,0.27317634084178555,1.9232428100356214
CC(C)(C)OC(=O)OCCOC(=O)OC(C)(C)C,262.30199999999996,2.3205150915437542,0.3099456079063624,9.621987966563655e-06
CC(C)(C)OC(=O)NCC1OC(CCO)C(O)C1Cl,295.7629999999999,3.858174487989775,0.2658536776677162,1.4471216727793001
CC(C)(C)OC(=O)NCCOC(=O)OC(C)(C)C,261.3179999999999,2.178643185189239,0.2807763613658719,1.9727900980808144
CC(C)(C)OC(=O)NCC1CCOC(CCl)O1,265.73699999999997,3.462309723826978,0.2909384579452717,4.373555980990813
CC(C)COC(=O)NCC1CCOCC1C(C)(C)O,273.37299999999993,3.568549866349027,0.2899611603827227,1.9595832656815046
CC(C)(C)OC(=O)NCC1OCC(O)C1Cl,251.70999999999998,3.7542974743299062,0.27058022215031763,1.5735364349647152
CC(C)COC(=O)NCC1OCC(O)C(C)(C)O1,261.318,3.7804563940652933,0.2670841881909213,5.281825716578923
CC(C)(C)OCCOC(=O)NCC1OCCO1,247.29099999999997,2.772316009009131,0.2952893780528032,3.3895113090271347
CC(C)OC1OC(CCl)OC1CO,210.65699999999998,4.327884133605785,0.28733338951827164,2.5650330550699785
CC(C)OC1OC(CCl)OCC1O,210.65699999999998,4.255195781957433,0.2808787879417744,3.354478319929393
CC(C)(C)OC(=O)OCC1COC(OC(C)(C)C)C(O)O1,306.355,3.9185638881450107,0.2755301046292807,1.2756769888485948
CC(C)(C)OC(=O)NCC1OC(O)C(CCO)O1,263.28999999999996,3.8605234909075543,0.28305289302986975,1.2900814685090944
CC(C)(C)OC(=O)OCC1OCC(O)C(O)O1,250.24699999999999,3.9537896467561957,0.2883600899683325,1.8725822269187593
CC(C)(C)OC(=O)NCCC1COC1Cl,235.71099999999996,3.527862548415756,0.2960866817045858,4.810926402019317
CC(C)(C)OC(=O)OCC1OC2(CCOC2)OC1Cl,294.7309999999999,4.68966348172638,0.2692977046289557,1.5906075751876523
CC(C)(C)OC(=O)NCC1COC2(CCCCC2)O1,271.3569999999999,3.397087305972814,0.2863790703323338,2.6718180842642636
CC(C)(C)OC(=O)OCC1COCC(OC(C)(C)C)OC1,304.38300000000004,3.7071400830110424,0.2774827949326325,0.9948245405074186
CC(C)(C)OC(=O)OCC1COC(OC(C)(C)CO)CO1,306.3550000000001,3.8674735994945593,0.2814541898428161,1.69281741702385
CC(C)OC(=O)NCC1CC(O)C(O)C1OC(C)(C)C,289.37200000000007,3.9395319552413106,0.28017298393718554,2.292028592236283
CC(C)(C)OC(=O)NCC1OC2CCC1O2,229.27599999999995,4.5390462845611275,0.290342270903729,1.326838757049785
CC(C)(C)OC(=O)NCC1OCC2OCCC12,243.30299999999994,3.700872069014788,0.28636440032463867,2.662644275332541
CC(C)OC1CC(OC(C)C)C(OC(C)C)C1,244.37499999999997,3.7305052422216267,0.2771234505696247,1.4408587050855732
CC(C)COC(=O)NCC1OC(C)(C)COC1OC(C)C,303.399,3.7507925555385153,0.29299321647035176,1.8257106916313646
CC(C)OC1CC(OC(C)C)C1OC(C)C,230.34799999999998,3.759465817048084,0.27871324359975597,1.069420835416406
CC(C)COC(=O)NCC1OCC(O)C1CF,249.28199999999995,3.90300817518429,0.28670289300670704,3.6577848168989764
CC(=O)OCC(C)(O)OCCOC(C)(C)COCCl,298.7629999999999,3.9202024759823377,0.25265343343786884,3.943190861300381
CC(C)COC(=O)NCC1OCC(O)C1C(F)(F)F,285.26199999999994,3.866961239209388,0.27719182439338536,4.649896267106724
CC(C)(C)OC(=O)N1CC2COC2C1CCl,247.72199999999998,3.973772506274706,0.27181296673635047,3.1529310952976086
CC(C)(C)OC1OC(NC(=O)N2CCC(O)C2)C(C)(C)OC1CO,346.4240000000001,4.383156415762968,0.27110406850331514,3.5642925921380475
CC(C)(C)OC1C(O)OC(CO)C1NC(=O)N1CCC(O)C1,318.3700000000001,4.075414397483275,0.26142989668236805,5.293218169126626
CC1OC2(CCC1OCCCl)OCCO2,236.69499999999994,4.740168660480017,0.28334944120214295,2.3709395833844966
CC(C)(C)OC(=O)N1CC2COCC2C1Cl,247.72199999999998,3.9457614150403586,0.26873754758266877,3.7000267835157716
CC(C)(C)OC(=O)N1CC2COC(CO2)C1,229.27599999999995,4.3089010408657185,0.27523860113385284,1.9190511440196707
CC(C)(C)OC(=O)OCC1OC(CO)C(O)C1Cl,282.72,3.838605317429348,0.2777168173909951,2.369991666835548
CC(C)(C)OC(=O)N1CC2(CCO)COC(CO2)O1,275.301,5.273844193280741,0.2711299536265383,1.8286672145267433
CC(COC(=O)C(C)(C)Cl)OC(C)(C)CBr,315.63499999999993,3.8678103924215375,0.25543139346361055,3.95486588079867
CC(=O)OC1CC2(OCCO2)OC1C(C)(C)Cl,264.7049999999999,4.766418145916906,0.25790445902894726,2.8639626303345884
CC1CC(OCC2CN(C(=O)OC(C)(C)C)CCO2)O1,287.356,3.53196296287118,0.280694097942374,4.426508161018037
CC(C)(C)OC(=O)OCC1CC(C)(COC2CC2)O1,272.34099999999995,3.612980219290203,0.2829702541531776,0.9537634526327922
CC(C)(C)OC(=O)N1CC(O)C2OC2C1Cl,249.69400000000002,4.129736613220183,0.27313549305619267,2.1440487612524617
CC(COC(=O)C(C)(C)Cl)OC(C)(C)CI,362.63499999999993,3.9942292385753824,0.21113890786180772,3.901302329483723
CN(C)C(=O)OCC1COC(OC(C)(C)C)CO1,261.3179999999999,3.721016009449908,0.283487054428871,2.7070396380876827
CC(C)(C)OC(=O)OCC1(OCCBr)CO1,297.145,3.783042755058899,0.2756570549714414,2.4037450959460913
CC(C)(C)OCCOC(CO)COC(=O)OCCc1ccccc1,340.41600000000005,2.8771528668726365,0.239053180252566,3.1515059012808058
CN(CCOC1(CCO)CO1)C(=O)OC(C)(C)C,261.318,3.484053030462828,0.27947739657746595,3.014048415817199
CC(C)(C)OCCOC(CO)COC(=O)OC(C)(C)c1ccccc1,354.44300000000004,3.1449169767792586,0.23621959822218788,2.78754901189594
CCOC(=O)NCC1CCOCC1Br,266.135,3.541094630688594,0.2551057345243212,4.116604851016299
CCCOC(=O)NCC1CCOCC1Cl,235.71099999999996,3.4464570539102626,0.2767979462549384,1.8289849354254735
O=C(CNC1COCCC1CCl)OCCCl,270.15599999999995,3.67831944342171,0.22308646445188912,2.0516632996599076
O=C(CNC1COCCC1CCl)OCCBr,314.60699999999997,3.7502763664986327,0.22082700812331252,2.064757848781714
CC(C)OC(=O)NCC1COCC(C)(C)O1,231.29199999999997,3.2880694353553483,0.2880419321998,2.8106476131058225
CC(C)OC(=O)N(C1CCOCC1)C(C)(C)C,243.34699999999992,2.7462573510713266,0.27568958538400506,0.5559265815625312
CC(C)(C)OCCOC(CO)COC(=O)OC(C)(C)Cl,312.78999999999996,3.479456736133282,0.2705862193877083,3.298392476204583
CN(C)C1COC(COC(=O)OC(C)(C)C)C1,245.31899999999996,3.503443703760089,0.25857654005851866,2.0398638416442703
CC(=O)OCC(C)(O)OCCOC(=O)NCCC1COC1,305.32700000000006,3.3702317115944442,0.23339044586716803,4.612860211695365
CC(C)(C)OCCOC(CO)COC(=O)OC(C)(C)F,296.335,3.4714685704528083,0.2659025788758883,1.0041640561072052
CC(C)(C)OCCOC(CO)COC(=O)OC(C)(C)CCl,326.817,3.5305883696732066,0.27624505554692796,3.131850142786762
CC(C)(C)OCCOC(CO)COC(=O)NCC1CCOCC1,333.4250000000002,3.148062555431654,0.2684230184134055,4.50643925313853
CC(C)(C)OC(=O)NCC1COC(Cl)CO1,251.70999999999995,3.6251789783054313,0.298156700189377,1.5010604048141012
CN(C(=O)OC(C)(C)C)C1CCOCC1Cl,249.73799999999994,3.6190064763887433,0.28113665995115245,2.3860925170087004
CC(C)(C)COC(=O)N1CC2COCCC2O1,243.30299999999994,4.109987009815736,0.24477313417224875,2.183284645463738
CC(C)(C)OCCOC(CO)COC(=O)OCC1CC(O)CO1,336.3810000000001,3.958084376351012,0.2888729626879487,2.697613040197784
CC(C)(Cl)OCCOC(C)(O)OCCCl,261.145,4.17641607138008,0.3082815530455281,2.5831247175157914
CC(=O)OCC(C)(O)OCCOC(C)(C)Br,299.16099999999994,3.8431881316335446,0.24537132859237495,2.003533702741031
CC(C)(C)OC(=O)N1CC2OC(C3OC3(C)C)C2C1,269.341,4.059348026451312,0.2753927423313313,0.763768360571926
CC(C)(C)OC1COC(COC(=O)OC(C)(C)Cl)CO1,310.774,4.014976284509809,0.2652758984716892,1.732115527701654
CC(C)(C)OC(=O)N(CCOC(C)(C)O)C1COC2OC21,303.355,4.228694267765391,0.25546441398874,3.37068779119768
CCC(=O)N1C(COC(C)(C)C)CC2OC2C1OC,271.357,4.367008316044073,0.25692989720690496,4.430905456475249
CC(C)(C)OC(=O)N1CC2OC(CCl)C2C1,247.72199999999998,3.8487803774732754,0.2761001912414548,0.4362129544351829
CC(C)OC(=O)OC1CC(OC(C)(C)C)OC2OC12,274.313,4.243897003826879,0.28680413645618424,0.5404461013190349
CC(C)(C)OC(=O)N1CC2COC(C)(C)OC2C1,257.33,3.461443894065293,0.2720659317987418,1.9412113345363917
CC(C)(C)OCCOC(=O)N1CC2OC(C)(C)OC2C1,287.35600000000005,3.5640554814135346,0.275147658109222,3.245962420241064
CC1OC1COC1CN(C(=O)OC(C)(C)C)C1,243.30299999999994,3.176525382081768,0.2825667705353728,1.9137959249089787
CC1OC1OCCN(C(=O)OC(C)(C)C)C(C)C,259.346,3.366844186707434,0.27919770475024885,2.8764619126601203
CC(C)(O)COC(=O)NCC1OCC(O)C(Cl)O1,283.708,4.247474452446016,0.2574894199749695,4.026543611663455
CC(C)COC(=O)NCC1OC(CO)C(O)C1Cl,281.736,3.818107547380249,0.28019100539324765,1.9741011884911857
CC(C)(CO)Oc1ccc(OC(C)(C)CO)c(Cl)c1,288.77099999999996,2.666588328139902,0.212377777710226,2.9754314356171467
CC(=O)OCC(C)(O)OCCOC(C)(C)COC(=O)C(C)C,320.382,3.6076669139360753,0.24343980561319267,0.7958550684341255
COc1ccc2c(c1)OCCO2,166.17599999999996,1.664818484484762,0.19614273330230383,2.1361612978905886
CC(COC(=O)C(C)C)OC(C)(C)COCCOC(C)(C)O,320.426,3.6314677236526745,0.25862908535140544,3.0883677723407086
CC(C)(C)OC(=O)NCC1OC2CCOCC2O1,259.30199999999996,3.78524587552294,0.2821295322875501,4.147378966406661
CC1OC(O)C(O)C(COC(C)(C)Cl)O1,240.68299999999994,4.470258450251423,0.30110270921612114,4.083107688889602
CC(C)(C)OC(=O)NCC1COC(OC(=O)OC(C)(C)C)CO1,333.3810000000001,3.477259997037125,0.27396172667802426,2.399311408002841
CC(=O)OCC(C)(O)OC1C(O)COC(CO)C1O,280.27299999999997,4.3336448286711,0.2679849072388938,5.021169954491237
CC1OCC(COC(=O)C(C)(C)C)OCC1OC(C)(C)C,302.41100000000006,3.825223188844314,0.24856504041071711,2.7486977727294657
CC(C)(C)OC(=O)NCC1OC(CCl)C(O)C1O,281.736,3.6036861684931782,0.25692117718945806,4.515890120272735
CC(C)(C)OC1COC(COC(=O)C(C)(C)C)COC1Cl,322.82900000000006,3.9866970349981585,0.24886334163009122,2.9260100178552793
CC(C)(C)OC1C(O)OC(CO)C(O)C1OC(=O)NCC1OCCCO1,379.4060000000002,4.244659498120537,0.2769556964181582,3.5720858436537264
CC(C)(C)OC1CC(O)C(O)OC1COC(=O)NCC1CCOCC1,361.4350000000002,3.9241829478659795,0.2811067980354077,1.6097288152991784
CC(C)(C)COC(=O)OCC(CO)OCCOC(C)(C)C,306.399,3.2413850130298494,0.2725992701047238,1.1167806716654838
O=C(NCCC1COC1)OCC(F)(F)F,227.18199999999993,2.503619272650072,0.2930035226908373,4.317154483479214
CC(C)(C)OC(=O)N1CC2OC2C1CCl,233.695,3.926114260642633,0.2824319048327237,3.7818909529111155
CC(C)(C)OC(=O)NCC1OC2COC2C1Cl,263.721,4.0157086614228685,0.2736753832253504,3.3745394283646934
CC1OC2(CCOC(=O)OC(C)(C)C)CC1O2,244.28699999999995,4.863406768675729,0.2974221673585731,2.2309400829741297
CC1C2COC(CO2)CN1C(=O)OC(C)(C)C,243.30299999999997,4.625936267003489,0.27568057036453164,1.9002469425898099
O=C(NCCC1COC1)OCCC(F)(F)F,241.20899999999992,2.550890872486077,0.2885858386394617,2.766285069790978
CC(COC(=O)N(C)C)OC(C)(C)C,203.28199999999995,3.087982777490617,0.28358117566697677,3.368754011084314
CC(COC(=O)OC(C)(C)C)OC(C)(C)C,232.31999999999994,3.0092069308830753,0.2773403832274796,1.5616355144393597
CC(C)COC(=O)N(CC1COCCO1)c1ccccc1,293.36299999999994,2.849415922120759,0.21402330988698223,2.6505330158576
CC(C)(C)OC(=O)N(CC1CCOCC1)c1ccccc1,291.39099999999996,2.2120292788415554,0.21228688424289974,2.44981861393956
CN(C)C(=O)C1OC(COC(C)(C)C)C1O,231.29199999999994,3.6926645609018713,0.2294838529306116,3.5617833064160203
